hauljoin,specimen_id,species_code,length_mm,sex,weight_g,age,maturity,gonad_g,specimen_subsample_method,specimen_sample_type,age_determination_method,akfin_load_date,cruisejoin,hauljoin_1,haul,haul_type,performance,date_time_start,duration_hr,distance_fished_km,net_width_m,net_measured,net_height_m,stratum,latitude_dd_start,latitude_dd_end,longitude_dd_start,longitude_dd_end,station,depth_gear_m,depth_m,bottom_type,surface_temperature_c,gear_temperature_c,wire_length_m,gear,accessories,akfin_load_date_1,haul_year,yrmday,length_cm
-2903,26,471,490,2,822,4,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-2903,45,3,0,2007-06-17T08:00:00Z,0.52,2.844,18.16,1,1.798,31,56.65521,56.68077,-163.381,-163.38139,F-08,75,77,NA,5.9,0.4,274,44,15,2025-07-15T08:00:00Z,2007,2007-06-17,49
-2903,27,471,430,2,518,3,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-2903,45,3,0,2007-06-17T08:00:00Z,0.52,2.844,18.16,1,1.798,31,56.65521,56.68077,-163.381,-163.38139,F-08,75,77,NA,5.9,0.4,274,44,15,2025-07-15T08:00:00Z,2007,2007-06-17,43
-2919,28,471,300,2,180,1,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-2919,61,3,0,2007-06-20T08:00:00Z,0.513,2.858,17.049,1,2.073,31,56.68484,56.65913,-164.58141,-164.5825,F-06,75,77,NA,5.5,0.7,274,44,15,2025-07-15T08:00:00Z,2007,2007-06-20,30
-2919,29,471,290,2,166,1,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-2919,61,3,0,2007-06-20T08:00:00Z,0.513,2.858,17.049,1,2.073,31,56.68484,56.65913,-164.58141,-164.5825,F-06,75,77,NA,5.5,0.7,274,44,15,2025-07-15T08:00:00Z,2007,2007-06-20,29
-2919,30,471,360,2,314,1,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-2919,61,3,0,2007-06-20T08:00:00Z,0.513,2.858,17.049,1,2.073,31,56.68484,56.65913,-164.58141,-164.5825,F-06,75,77,NA,5.5,0.7,274,44,15,2025-07-15T08:00:00Z,2007,2007-06-20,36
-2920,31,471,420,1,504,3,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-2920,62,3,0,2007-06-21T08:00:00Z,0.484,2.677,17.433,1,2.058,31,56.34448,56.32041,-164.5876,-164.5892,E-06,88,90,NA,5.6,1.4,274,44,15,2025-07-15T08:00:00Z,2007,2007-06-21,42
-2920,32,471,330,1,216,1,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-2920,62,3,0,2007-06-21T08:00:00Z,0.484,2.677,17.433,1,2.058,31,56.34448,56.32041,-164.5876,-164.5892,E-06,88,90,NA,5.6,1.4,274,44,15,2025-07-15T08:00:00Z,2007,2007-06-21,33
-3409,33,471,460,1,566,3,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3409,67,3,0,2007-06-24T08:00:00Z,0.486,2.695,17.682,1,NA,50,54.83508,54.8338,-165.5441,-165.5024,AZ0504,157,159,NA,6,3.5,457,44,15,2025-07-15T08:00:00Z,2007,2007-06-24,46
-3411,34,471,990,1,7820,15,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3411,69,3,0,2007-06-24T08:00:00Z,0.496,2.728,18.432,1,2.016,50,54.99711,55.00198,-165.7433,-165.785,A-04,132,134,NA,5.6,3.6,411,44,15,2025-07-15T08:00:00Z,2007,2007-06-24,99
-3411,35,471,1130,1,9290,12,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3411,69,3,0,2007-06-24T08:00:00Z,0.496,2.728,18.432,1,2.016,50,54.99711,55.00198,-165.7433,-165.785,A-04,132,134,NA,5.6,3.6,411,44,15,2025-07-15T08:00:00Z,2007,2007-06-24,113
-3411,36,471,990,1,6880,12,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3411,69,3,0,2007-06-24T08:00:00Z,0.496,2.728,18.432,1,2.016,50,54.99711,55.00198,-165.7433,-165.785,A-04,132,134,NA,5.6,3.6,411,44,15,2025-07-15T08:00:00Z,2007,2007-06-24,99
-3411,37,471,1010,2,7020,10,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3411,69,3,0,2007-06-24T08:00:00Z,0.496,2.728,18.432,1,2.016,50,54.99711,55.00198,-165.7433,-165.785,A-04,132,134,NA,5.6,3.6,411,44,15,2025-07-15T08:00:00Z,2007,2007-06-24,101
-3412,39,471,1070,2,10750,12,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3412,70,3,1.12,2007-06-24T08:00:00Z,0.344,1.902,19.037,1,1.934,50,55.00626,55.0089,-166.33099,-166.36031,A-03,146,148,NA,6.1,3.5,457,44,15,2025-07-15T08:00:00Z,2007,2007-06-24,107
-3412,40,471,1120,2,13700,14,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3412,70,3,1.12,2007-06-24T08:00:00Z,0.344,1.902,19.037,1,1.934,50,55.00626,55.0089,-166.33099,-166.36031,A-03,146,148,NA,6.1,3.5,457,44,15,2025-07-15T08:00:00Z,2007,2007-06-24,112
-3413,41,471,1050,2,10440,14,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3413,71,3,0,2007-06-24T08:00:00Z,0.499,2.812,19.131,1,1.89,50,55.32661,55.35186,-166.3508,-166.34711,B-03,135,137,NA,6.2,3.5,411,44,15,2025-07-15T08:00:00Z,2007,2007-06-24,105
-3413,42,471,1030,2,9320,18,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3413,71,3,0,2007-06-24T08:00:00Z,0.499,2.812,19.131,1,1.89,50,55.32661,55.35186,-166.3508,-166.34711,B-03,135,137,NA,6.2,3.5,411,44,15,2025-07-15T08:00:00Z,2007,2007-06-24,103
-3413,43,471,880,1,5036,12,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3413,71,3,0,2007-06-24T08:00:00Z,0.499,2.812,19.131,1,1.89,50,55.32661,55.35186,-166.3508,-166.34711,B-03,135,137,NA,6.2,3.5,411,44,15,2025-07-15T08:00:00Z,2007,2007-06-24,88
-3414,44,471,620,2,1764,5,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3414,72,3,4,2007-06-25T08:00:00Z,0.508,2.775,18.585,1,1.975,31,55.98359,56.008540000000004,-165.7832,-165.7814,D-04,110,112,NA,5.6,3.2,366,44,15,2025-07-15T08:00:00Z,2007,2007-06-25,62
-3414,45,471,980,2,7440,11,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3414,72,3,4,2007-06-25T08:00:00Z,0.508,2.775,18.585,1,1.975,31,55.98359,56.008540000000004,-165.7832,-165.7814,D-04,110,112,NA,5.6,3.2,366,44,15,2025-07-15T08:00:00Z,2007,2007-06-25,98
-3414,46,471,710,1,2048,6,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3414,72,3,4,2007-06-25T08:00:00Z,0.508,2.775,18.585,1,1.975,31,55.98359,56.008540000000004,-165.7832,-165.7814,D-04,110,112,NA,5.6,3.2,366,44,15,2025-07-15T08:00:00Z,2007,2007-06-25,71
-3416,47,471,510,1,900,4,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3416,74,3,0,2007-06-25T08:00:00Z,0.498,2.755,18.039,1,2.05,31,56.32316,56.34792,-165.7998,-165.8018,E-04,93,95,NA,5.3,1.4,320,44,15,2025-07-15T08:00:00Z,2007,2007-06-25,51
-3416,48,471,450,1,562,4,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3416,74,3,0,2007-06-25T08:00:00Z,0.498,2.755,18.039,1,2.05,31,56.32316,56.34792,-165.7998,-165.8018,E-04,93,95,NA,5.3,1.4,320,44,15,2025-07-15T08:00:00Z,2007,2007-06-25,45
-3416,49,471,370,1,384,3,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3416,74,3,0,2007-06-25T08:00:00Z,0.498,2.755,18.039,1,2.05,31,56.32316,56.34792,-165.7998,-165.8018,E-04,93,95,NA,5.3,1.4,320,44,15,2025-07-15T08:00:00Z,2007,2007-06-25,37
-3416,50,471,340,1,254,2,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3416,74,3,0,2007-06-25T08:00:00Z,0.498,2.755,18.039,1,2.05,31,56.32316,56.34792,-165.7998,-165.8018,E-04,93,95,NA,5.3,1.4,320,44,15,2025-07-15T08:00:00Z,2007,2007-06-25,34
-3416,51,471,280,2,140,1,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3416,74,3,0,2007-06-25T08:00:00Z,0.498,2.755,18.039,1,2.05,31,56.32316,56.34792,-165.7998,-165.8018,E-04,93,95,NA,5.3,1.4,320,44,15,2025-07-15T08:00:00Z,2007,2007-06-25,28
-3416,52,471,520,2,934,6,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3416,74,3,0,2007-06-25T08:00:00Z,0.498,2.755,18.039,1,2.05,31,56.32316,56.34792,-165.7998,-165.8018,E-04,93,95,NA,5.3,1.4,320,44,15,2025-07-15T08:00:00Z,2007,2007-06-25,52
-3416,53,471,370,2,366,2,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3416,74,3,0,2007-06-25T08:00:00Z,0.498,2.755,18.039,1,2.05,31,56.32316,56.34792,-165.7998,-165.8018,E-04,93,95,NA,5.3,1.4,320,44,15,2025-07-15T08:00:00Z,2007,2007-06-25,37
-3418,57,471,550,1,984,5,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3418,76,3,0,2007-06-25T08:00:00Z,0.498,2.767,16.953,1,2.513,31,56.66955,56.69413,-165.8609,-165.85381,F-04,79,82,NA,5.8,0.8,274,44,15,2025-07-15T08:00:00Z,2007,2007-06-25,55
-3418,58,471,1000,1,7570,12,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3418,76,3,0,2007-06-25T08:00:00Z,0.498,2.767,16.953,1,2.513,31,56.66955,56.69413,-165.8609,-165.85381,F-04,79,82,NA,5.8,0.8,274,44,15,2025-07-15T08:00:00Z,2007,2007-06-25,100
-3418,59,471,430,1,496,3,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3418,76,3,0,2007-06-25T08:00:00Z,0.498,2.767,16.953,1,2.513,31,56.66955,56.69413,-165.8609,-165.85381,F-04,79,82,NA,5.8,0.8,274,44,15,2025-07-15T08:00:00Z,2007,2007-06-25,43
-3418,60,471,920,1,5262,13,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3418,76,3,0,2007-06-25T08:00:00Z,0.498,2.767,16.953,1,2.513,31,56.66955,56.69413,-165.8609,-165.85381,F-04,79,82,NA,5.8,0.8,274,44,15,2025-07-15T08:00:00Z,2007,2007-06-25,92
-3418,61,471,400,2,432,4,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3418,76,3,0,2007-06-25T08:00:00Z,0.498,2.767,16.953,1,2.513,31,56.66955,56.69413,-165.8609,-165.85381,F-04,79,82,NA,5.8,0.8,274,44,15,2025-07-15T08:00:00Z,2007,2007-06-25,40
-3418,62,471,750,2,2930,10,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3418,76,3,0,2007-06-25T08:00:00Z,0.498,2.767,16.953,1,2.513,31,56.66955,56.69413,-165.8609,-165.85381,F-04,79,82,NA,5.8,0.8,274,44,15,2025-07-15T08:00:00Z,2007,2007-06-25,75
-3418,63,471,1120,2,11605,16,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3418,76,3,0,2007-06-25T08:00:00Z,0.498,2.767,16.953,1,2.513,31,56.66955,56.69413,-165.8609,-165.85381,F-04,79,82,NA,5.8,0.8,274,44,15,2025-07-15T08:00:00Z,2007,2007-06-25,112
-3419,66,471,870,2,4070,11,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3419,77,3,0,2007-06-25T08:00:00Z,0.497,2.718,16.92,1,2.347,31,56.97317,56.99706,-165.8491,-165.8398,G-04,73,75,NA,6.2,0.9,274,44,15,2025-07-15T08:00:00Z,2007,2007-06-25,87
-3419,64,471,760,1,3140,9,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3419,77,3,0,2007-06-25T08:00:00Z,0.497,2.718,16.92,1,2.347,31,56.97317,56.99706,-165.8491,-165.8398,G-04,73,75,NA,6.2,0.9,274,44,15,2025-07-15T08:00:00Z,2007,2007-06-25,76
-3419,65,471,740,2,3010,7,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3419,77,3,0,2007-06-25T08:00:00Z,0.497,2.718,16.92,1,2.347,31,56.97317,56.99706,-165.8491,-165.8398,G-04,73,75,NA,6.2,0.9,274,44,15,2025-07-15T08:00:00Z,2007,2007-06-25,74
-3420,67,471,820,2,3880,10,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3420,78,3,0,2007-06-26T08:00:00Z,0.498,2.759,16.718,1,2.571,31,57.33033,57.35494,-165.8658,-165.8713,H-04,68,71,NA,6.3,0.5,229,44,15,2025-07-15T08:00:00Z,2007,2007-06-26,82
-3420,68,471,650,2,1820,7,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3420,78,3,0,2007-06-26T08:00:00Z,0.498,2.759,16.718,1,2.571,31,57.33033,57.35494,-165.8658,-165.8713,H-04,68,71,NA,6.3,0.5,229,44,15,2025-07-15T08:00:00Z,2007,2007-06-26,65
-3420,69,471,680,1,2326,8,NA,NA,6,9,4,2025-07-15T08:00:00Z,-627,-3420,78,3,0,2007-06-26T08:00:00Z,0.498,2.759,16.718,1,2.571,31,57.33033,57.35494,-165.8658,-165.8713,H-04,68,71,NA,6.3,0.5,229,44,15,2025-07-15T08:00:00Z,2007,2007-06-26,68
-4386,121,471,230,2,76,0,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4386,150,3,0,2008-07-11T08:00:00Z,0.518,2.88,18.641,1,2.017,50,56.34586,56.31996,-167.65559,-167.6555,E-01,126,128,NA,7.5,3.1,411,44,15,2025-07-15T08:00:00Z,2008,2008-07-11,23
-4032,2,471,870,2,5708,8,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4032,2,3,0,2008-06-04T08:00:00Z,0.497,2.849,14.989,0,3.026,10,57.03832,57.02999,-159.1275,-159.1718,G-15,33,36,NA,2.1,2.1,137,44,15,2025-07-15T08:00:00Z,2008,2008-06-04,87
-4032,3,471,1010,2,7755,14,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4032,2,3,0,2008-06-04T08:00:00Z,0.497,2.849,14.989,0,3.026,10,57.03832,57.02999,-159.1275,-159.1718,G-15,33,36,NA,2.1,2.1,137,44,15,2025-07-15T08:00:00Z,2008,2008-06-04,101
-4032,4,471,830,2,4118,8,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4032,2,3,0,2008-06-04T08:00:00Z,0.497,2.849,14.989,0,3.026,10,57.03832,57.02999,-159.1275,-159.1718,G-15,33,36,NA,2.1,2.1,137,44,15,2025-07-15T08:00:00Z,2008,2008-06-04,83
-4032,5,471,890,2,5444,9,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4032,2,3,0,2008-06-04T08:00:00Z,0.497,2.849,14.989,0,3.026,10,57.03832,57.02999,-159.1275,-159.1718,G-15,33,36,NA,2.1,2.1,137,44,15,2025-07-15T08:00:00Z,2008,2008-06-04,89
-4032,6,471,940,2,7005,9,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4032,2,3,0,2008-06-04T08:00:00Z,0.497,2.849,14.989,0,3.026,10,57.03832,57.02999,-159.1275,-159.1718,G-15,33,36,NA,2.1,2.1,137,44,15,2025-07-15T08:00:00Z,2008,2008-06-04,94
-4032,7,471,950,1,6700,14,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4032,2,3,0,2008-06-04T08:00:00Z,0.497,2.849,14.989,0,3.026,10,57.03832,57.02999,-159.1275,-159.1718,G-15,33,36,NA,2.1,2.1,137,44,15,2025-07-15T08:00:00Z,2008,2008-06-04,95
-4032,8,471,780,1,3788,9,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4032,2,3,0,2008-06-04T08:00:00Z,0.497,2.849,14.989,0,3.026,10,57.03832,57.02999,-159.1275,-159.1718,G-15,33,36,NA,2.1,2.1,137,44,15,2025-07-15T08:00:00Z,2008,2008-06-04,78
-4032,10,471,930,1,7130,15,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4032,2,3,0,2008-06-04T08:00:00Z,0.497,2.849,14.989,0,3.026,10,57.03832,57.02999,-159.1275,-159.1718,G-15,33,36,NA,2.1,2.1,137,44,15,2025-07-15T08:00:00Z,2008,2008-06-04,93
-4032,11,471,790,1,3922,8,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4032,2,3,0,2008-06-04T08:00:00Z,0.497,2.849,14.989,0,3.026,10,57.03832,57.02999,-159.1275,-159.1718,G-15,33,36,NA,2.1,2.1,137,44,15,2025-07-15T08:00:00Z,2008,2008-06-04,79
-4033,12,471,910,2,5304,9,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4033,3,3,0,2008-06-04T08:00:00Z,0.501,2.708,15.674,1,2.858,10,57.3324,57.35553,-159.0623,-159.07629,H-15,47,50,NA,1.7,1.3,183,44,15,2025-07-15T08:00:00Z,2008,2008-06-04,91
-4036,13,471,1080,2,11150,13,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4036,6,3,6.21,2008-06-05T08:00:00Z,0.514,2.875,14.989,0,2.804,10,58.28404,58.25883,-159.97099,-159.96021,K-13,40,43,NA,1.4,1.3,137,44,15,2025-07-15T08:00:00Z,2008,2008-06-05,108
-4037,14,471,870,1,5100,11,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4037,7,3,0,2008-06-05T08:00:00Z,0.499,2.743,16.278,1,2.776,10,58.00265,57.978,-160.2088,-160.20711,J-13,49,52,NA,1.3,1.2,183,44,15,2025-07-15T08:00:00Z,2008,2008-06-05,87
-4039,15,471,710,2,2582,7,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4039,9,3,0,2008-06-05T08:00:00Z,0.506,3.027,15.276,1,3.046,31,57.33759,57.32185,-160.299,-160.3399,H-13,58,61,NA,1.1,0.8,229,44,15,2025-07-15T08:00:00Z,2008,2008-06-05,71
-4040,16,471,650,2,1922,6,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4040,10,3,0,2008-06-06T08:00:00Z,0.51,2.873,16.441,1,2.727,31,57.01479,56.99567,-160.3093,-160.3411,G-13,61,64,NA,0.9,0.9,229,44,15,2025-07-15T08:00:00Z,2008,2008-06-06,65
-4041,17,471,650,1,1852,6,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4041,11,3,0,2008-06-06T08:00:00Z,0.506,2.752,16.891,1,2.64,31,56.6688,56.65335,-160.981,-161.01601,F-12,66,69,NA,1.2,1.2,229,44,15,2025-07-15T08:00:00Z,2008,2008-06-06,65
-4041,18,471,910,1,4834,10,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4041,11,3,0,2008-06-06T08:00:00Z,0.506,2.752,16.891,1,2.64,31,56.6688,56.65335,-160.981,-161.01601,F-12,66,69,NA,1.2,1.2,229,44,15,2025-07-15T08:00:00Z,2008,2008-06-06,91
-4041,19,471,860,1,4486,8,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4041,11,3,0,2008-06-06T08:00:00Z,0.506,2.752,16.891,1,2.64,31,56.6688,56.65335,-160.981,-161.01601,F-12,66,69,NA,1.2,1.2,229,44,15,2025-07-15T08:00:00Z,2008,2008-06-06,86
-4044,20,471,580,2,1194,5,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4044,15,3,0,2008-06-07T08:00:00Z,0.497,2.778,16.449,1,2.46,31,56.66586,56.69065,-161.5979,-161.6037,F-11,86,88,NA,1.4,0.7,274,44,15,2025-07-15T08:00:00Z,2008,2008-06-07,58
-4044,21,471,510,2,888,4,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4044,15,3,0,2008-06-07T08:00:00Z,0.497,2.778,16.449,1,2.46,31,56.66586,56.69065,-161.5979,-161.6037,F-11,86,88,NA,1.4,0.7,274,44,15,2025-07-15T08:00:00Z,2008,2008-06-07,51
-4044,22,471,600,2,1354,7,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4044,15,3,0,2008-06-07T08:00:00Z,0.497,2.778,16.449,1,2.46,31,56.66586,56.69065,-161.5979,-161.6037,F-11,86,88,NA,1.4,0.7,274,44,15,2025-07-15T08:00:00Z,2008,2008-06-07,60
-4044,23,471,500,1,826,5,NA,NA,6,9,10,2025-07-15T08:00:00Z,-630,-4044,15,3,0,2008-06-07T08:00:00Z,0.497,2.778,16.449,1,2.46,31,56.66586,56.69065,-161.5979,-161.6037,F-11,86,88,NA,1.4,0.7,274,44,15,2025-07-15T08:00:00Z,2008,2008-06-07,50
-3744,65,471,970,2,NA,11,NA,NA,6,9,4,2025-07-15T08:00:00Z,-626,-3744,142,3,0,2007-07-13T08:00:00Z,0.488,2.686,18.262,1,2.019,50,55.00087,55.02488,-166.9384,-166.94341,A-02,153,155,NA,8.6,3.6,457,44,15,2025-07-15T08:00:00Z,2007,2007-07-13,97
-3744,66,471,1040,2,NA,12,NA,NA,6,9,4,2025-07-15T08:00:00Z,-626,-3744,142,3,0,2007-07-13T08:00:00Z,0.488,2.686,18.262,1,2.019,50,55.00087,55.02488,-166.9384,-166.94341,A-02,153,155,NA,8.6,3.6,457,44,15,2025-07-15T08:00:00Z,2007,2007-07-13,104
-3745,67,471,1030,1,8610,13,NA,NA,6,9,4,2025-07-15T08:00:00Z,-626,-3745,143,3,0,2007-07-13T08:00:00Z,0.504,2.746,19.11,1,1.868,50,55.32306,55.34776,-166.9715,-166.9726,B-02,137,139,NA,8.8,3.5,411,44,15,2025-07-15T08:00:00Z,2007,2007-07-13,103
-3745,68,471,1070,2,1039,11,NA,NA,6,9,4,2025-07-15T08:00:00Z,-626,-3745,143,3,0,2007-07-13T08:00:00Z,0.504,2.746,19.11,1,1.868,50,55.32306,55.34776,-166.9715,-166.9726,B-02,137,139,NA,8.8,3.5,411,44,15,2025-07-15T08:00:00Z,2007,2007-07-13,107
-3746,69,471,990,2,9270,9,NA,NA,6,9,4,2025-07-15T08:00:00Z,-626,-3746,144,3,0,2007-07-13T08:00:00Z,0.506,2.784,20.52,1,1.561,50,55.66254,55.68756,-166.9841,-166.9864,C-02,133,135,NA,8.8,3.5,411,44,15,2025-07-15T08:00:00Z,2007,2007-07-13,99
-3746,70,471,1020,1,7310,10,NA,NA,6,9,4,2025-07-15T08:00:00Z,-626,-3746,144,3,0,2007-07-13T08:00:00Z,0.506,2.784,20.52,1,1.561,50,55.66254,55.68756,-166.9841,-166.9864,C-02,133,135,NA,8.8,3.5,411,44,15,2025-07-15T08:00:00Z,2007,2007-07-13,102
-3747,71,471,760,1,2884,9,NA,NA,6,9,4,2025-07-15T08:00:00Z,-626,-3747,145,3,0,2007-07-14T08:00:00Z,0.501,2.766,18.182,0,NA,61,56.67088,56.69554,-172.5683,-172.56171,F-25,133,135,NA,7.6,3.5,411,44,15,2025-07-15T08:00:00Z,2007,2007-07-14,76
-3747,72,471,820,1,4188,11,NA,NA,6,9,4,2025-07-15T08:00:00Z,-626,-3747,145,3,0,2007-07-14T08:00:00Z,0.501,2.766,18.182,0,NA,61,56.67088,56.69554,-172.5683,-172.56171,F-25,133,135,NA,7.6,3.5,411,44,15,2025-07-15T08:00:00Z,2007,2007-07-14,82
-3747,73,471,970,2,7480,10,NA,NA,6,9,4,2025-07-15T08:00:00Z,-626,-3747,145,3,0,2007-07-14T08:00:00Z,0.501,2.766,18.182,0,NA,61,56.67088,56.69554,-172.5683,-172.56171,F-25,133,135,NA,7.6,3.5,411,44,15,2025-07-15T08:00:00Z,2007,2007-07-14,97
-3748,75,471,1040,1,7950,11,NA,NA,6,9,4,2025-07-15T08:00:00Z,-626,-3748,146,3,3.13,2007-07-14T08:00:00Z,0.422,2.311,18.031,0,2.041,61,56.99824,57.01886,-172.6493,-172.6538,G-25,120,122,NA,8.1,2.8,366,44,15,2025-07-15T08:00:00Z,2007,2007-07-14,104
-3749,76,471,390,2,400,3,NA,NA,6,9,4,2025-07-15T08:00:00Z,-626,-3749,147,3,0,2007-07-14T08:00:00Z,0.501,2.778,17.21,1,2.14,61,57.33099,57.3559,-172.8262,-172.8299,H-25,114,116,NA,8.3,2.8,366,44,15,2025-07-15T08:00:00Z,2007,2007-07-14,39
-3749,77,471,280,2,120,1,NA,NA,6,9,4,2025-07-15T08:00:00Z,-626,-3749,147,3,0,2007-07-14T08:00:00Z,0.501,2.778,17.21,1,2.14,61,57.33099,57.3559,-172.8262,-172.8299,H-25,114,116,NA,8.3,2.8,366,44,15,2025-07-15T08:00:00Z,2007,2007-07-14,28
-3749,80,471,430,1,490,3,NA,NA,6,9,4,2025-07-15T08:00:00Z,-626,-3749,147,3,0,2007-07-14T08:00:00Z,0.501,2.778,17.21,1,2.14,61,57.33099,57.3559,-172.8262,-172.8299,H-25,114,116,NA,8.3,2.8,366,44,15,2025-07-15T08:00:00Z,2007,2007-07-14,43
-3749,81,471,450,1,576,2,NA,NA,6,9,4,2025-07-15T08:00:00Z,-626,-3749,147,3,0,2007-07-14T08:00:00Z,0.501,2.778,17.21,1,2.14,61,57.33099,57.3559,-172.8262,-172.8299,H-25,114,116,NA,8.3,2.8,366,44,15,2025-07-15T08:00:00Z,2007,2007-07-14,45
-3749,82,471,970,1,6690,13,NA,NA,6,9,4,2025-07-15T08:00:00Z,-626,-3749,147,3,0,2007-07-14T08:00:00Z,0.501,2.778,17.21,1,2.14,61,57.33099,57.3559,-172.8262,-172.8299,H-25,114,116,NA,8.3,2.8,366,44,15,2025-07-15T08:00:00Z,2007,2007-07-14,97
-3750,83,471,880,1,5160,9,NA,NA,6,9,4,2025-07-15T08:00:00Z,-626,-3750,148,3,0,2007-07-14T08:00:00Z,0.512,2.833,17.163,1,2.293,61,57.65531,57.68074,-172.8096,-172.80721,I-25,117,119,NA,8.4,2.6,366,44,15,2025-07-15T08:00:00Z,2007,2007-07-14,88
-3750,84,471,950,1,6500,12,NA,NA,6,9,4,2025-07-15T08:00:00Z,-626,-3750,148,3,0,2007-07-14T08:00:00Z,0.512,2.833,17.163,1,2.293,61,57.65531,57.68074,-172.8096,-172.80721,I-25,117,119,NA,8.4,2.6,366,44,15,2025-07-15T08:00:00Z,2007,2007-07-14,95
-3750,85,471,990,2,7000,14,NA,NA,6,9,4,2025-07-15T08:00:00Z,-626,-3750,148,3,0,2007-07-14T08:00:00Z,0.512,2.833,17.163,1,2.293,61,57.65531,57.68074,-172.8096,-172.80721,I-25,117,119,NA,8.4,2.6,366,44,15,2025-07-15T08:00:00Z,2007,2007-07-14,99
-3751,87,471,390,2,336,2,NA,NA,6,9,4,2025-07-15T08:00:00Z,-626,-3751,149,3,0,2007-07-14T08:00:00Z,0.518,2.904,16.862,1,2.295,61,57.99001,58.01588,-172.86189,-172.8553,J-25,107,109,NA,8.2,2,366,44,15,2025-07-15T08:00:00Z,2007,2007-07-14,39
-3751,88,471,400,2,370,2,NA,NA,6,9,4,2025-07-15T08:00:00Z,-626,-3751,149,3,0,2007-07-14T08:00:00Z,0.518,2.904,16.862,1,2.295,61,57.99001,58.01588,-172.86189,-172.8553,J-25,107,109,NA,8.2,2,366,44,15,2025-07-15T08:00:00Z,2007,2007-07-14,40
